DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,PAY_PERIOD,PRICE_BASE,AGGREGATION_OPERATION,SEX,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,27857.034,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,61976.35,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,21019.374,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,57299.261,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,53626.317,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,60330.633,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,41242.818,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,26190.93,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,71030.44,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,51708.12,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,46496.539,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,53082.932,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,49163.656,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,39625.005,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,18196.491,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,26471.708,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,76148.374,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,21723.603,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,75061.66,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,47232.702,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,57758.464,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,28287.634,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,37371.102,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,23539.214,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,42724.569,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,50971.497,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,47711.077,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,76996.722,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,22601.419,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,58770.982,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,67897.332,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,53096.346,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,62347.376,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,68622.299,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,70980.025,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,57506.9,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,24808.612,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),COL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,22002.526,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,23170.72,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,28675.751,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,63038.747,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,22420.117,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,54699.991,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,54272.509,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,60548.73,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,41105.138,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,27345.736,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,76539.877,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,53861.177,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,46413.157,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,53804.76,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,50397.427,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,40847.315,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,21165.693,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,29249.221,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,76530.278,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,21546.183,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,75061.284,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,48031.868,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,59426.977,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,28176.716,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,37166.811,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,24984.059,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,44283.773,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,51191.285,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,48903.574,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,78204.109,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,23452.568,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,59357.288,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,67961.013,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2005-01-01,53462.233,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,62769.154,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,69651.63,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,71462.223,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,59258.083,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,25631.169,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),COL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,22809.761,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,24045.977,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,29825.319,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,64102.136,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,24478.224,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,55832.155,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,54878.616,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,60537.007,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,41594.07,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,27877.907,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,80566.342,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,54288.467,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,47608.336,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,54145.431,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,50222.681,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,41373.508,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,23338.073,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,33489.286,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,77569.978,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,21698.447,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,74897.943,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,48326.759,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,61799.096,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,28365.129,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,36360.178,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,25845.462,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,45668.196,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,50946.93,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,50273.23,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,78428.306,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,23581.01,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,60350.978,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,68978.508,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2006-01-01,53897.63,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,64500.872,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,70059.18,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,71329.639,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,60840.573,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,26349.265,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),COL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,23830.082,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,23593.506,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,30715.292,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,64827.291,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,28452.546,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,56578.255,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,55079.217,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,60353.389,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,41601.751,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,27670.672,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,82985.67,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,55888.29,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,48083.278,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,54117.354,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,50390.78,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,42268.439,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,28773.98,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,35654.716,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,79675.875,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,21469.123,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,75941.883,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,51149.289,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,64542.772,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,29294.747,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,36602.684,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,27434.759,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,46661.884,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,51498.848,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,51961.973,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,79355.894,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,24392.658,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,62815.579,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,70283.563,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2007-01-01,54621.638,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,64995.647,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,71218.017,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,71637.445,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,61908.661,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,27012.562,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),COL,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,26417.795,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,24545.965,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,30879.781,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,65677.609,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2008-01-01,28825.241,2024,A,0,0
